account_id,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,last_trans_date,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,credit_std,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,household,pension,unknown_mean,unknown_sum,unknown_count,unknown_std,payment_statement_mean,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC
40,24650.123076923057,41560.0,700.0,7788.761906382485,8186.8,700.0,1996-12-31,-14.6,1.0,3456.938823529411,85,9753.0,15.2,3540.508671151449,-1917.1302013422828,149.0,-14.6,-10200.0,2192.098624720301,-33.0,0.0,48.4296875,6199.0,128,5118.159275850058,-14.600000000000009,-496.4000000000003,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,6175.170212765957,290233.0,9753.0,2450.0444123671905,700.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,94.9157894736842,3606.7999999999997,144.4,31.88742466964978,15.2,81.0,-1707.3629629629643,-138296.4000000001,-14.6,2218.4034128424682,-10200.0,68.0,-2167.0,-147356.0,-33.0,2149.866389461753,-4301.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.808622187128,234.0,0.36324786324786323,0.6367521367521367,40860.0,11.695428571428572,0.19698748796920115,0.20085470085470086,0.0,0.34615384615384615,0.2905982905982906,0.0,0.1623931623931624
42,22486.561538461538,38101.0,800.0,9638.095321650995,27209.1,800.0,1996-12-31,108.1,1.0,4900.9,10,13659.0,37.3,5200.623587182171,-7266.666666666667,3.0,-2100.0,-11000.0,4619.884558442271,0.0,0.0,2986.3333333333335,26877.0,9,8692.03879995942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8112.833333333333,48677.0,13659.0,4211.118636023766,800.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,83.0,332.0,108.1,31.803354120805142,37.3,3.0,-7266.666666666667,-21800.0,-2100.0,4619.884558442271,-11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2365.7666666666673,13.0,0.7692307692307693,0.23076923076923078,37301.0,34.011375,0.7141308627070155,0.46153846153846156,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077
43,60865.86271186449,84913.2,1100.0,12934.31121731817,58244.4,1100.0,1996-12-31,-14.6,1.0,13048.138095238097,63,35862.0,92.4,13490.542702424715,-6699.896491228067,114.0,-14.6,-32800.0,7058.088073799428,-6589.0,0.0,2385.935483870968,221892.0,93,18384.742217042276,-14.600000000000007,-394.20000000000016,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,25436.625,813972.0,35862.0,6482.779520117249,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,260.02258064516127,8060.7,323.5,42.57916321142238,92.4,72.0,-7767.697222222218,-559274.1999999997,-14.6,8545.518474219782,-32800.0,26.0,-6589.0,-171314.0,-6589.0,0.0,-6589.0,16.0,-2075.0,-33200.0,-600.0,1148.6223632392562,-3800.0,6348.24160401003,177.0,0.3559322033898305,0.6440677966101694,83813.2,52.94945454545455,0.6859286895323695,0.1807909604519774,0.0,0.4067796610169492,0.14689265536723164,0.0903954802259887,0.1751412429378531
44,17494.048730964445,29423.9,400.0,3739.084054919875,26624.6,400.0,1996-12-31,-14.6,1.0,2214.21686746988,83,4200.0,53.5,2071.7461157797798,-1378.5561403508782,114.0,-14.6,-6000.0,1265.4859347921072,-2344.0,4200.0,-1750.5405405405406,-64770.0,37,1395.4488444502283,-14.60000000000001,-569.4000000000004,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,400.0,400.0,400.0,0.0,400.0,43.0,4200.0,180600.0,4200.0,0.0,4200.0,39.0,71.2820512820513,2780.0000000000005,109.3,11.957377634416247,53.5,75.0,-876.5253333333329,-65739.39999999997,-14.6,1303.3769224277055,-6000.0,39.0,-2344.0,-91416.0,-2344.0,0.0,-2344.0,0.0,0.0,0.0,0.0,0.0,0.0,835.6607271190019,197.0,0.4213197969543147,0.5786802030456852,29023.9,66.5615,0.9048630535041241,0.005076142131979695,0.2182741116751269,0.38071065989847713,0.19796954314720813,0.0,0.19796954314720813
47,47380.02471590912,108508.9,300.0,18679.528995850596,43032.5,300.0,1996-12-31,-14.6,1.0,18658.28117647059,85,52886.0,100.4,19605.5818012644,-5778.731086142325,267.0,-9.0,-63300.0,9118.12160282779,-6940.0,0.0,1477.189054726368,296915.0,201,21294.028107055732,-14.60000000000001,-540.2000000000004,37.0,-141.0,-5076.0,36.0,0.0,0.0,0.0,0.0,3,2833.3333333333335,8500.0,4800.0,2302.896726588783,300.0,41.0,38266.829268292684,1568940.0,52886.0,6715.7455390389805,35257.0,41.0,207.65609756097555,8513.899999999998,351.9,56.914457955692086,100.4,121.0,-10532.795041322315,-1274468.2000000002,-14.6,11483.259616951475,-63300.0,146.0,-1838.7191780821918,-268453.0,-9.0,2983.0003057397535,-6940.0,0.0,0.0,0.0,0.0,0.0,0.0,12879.550090328266,352.0,0.24147727272727273,0.7585227272727273,108208.9,143.44166666666666,0.3965803726698916,0.008522727272727272,0.11647727272727272,0.34375,0.4147727272727273,0.0,0.11647727272727272
48,23980.925,34921.0,700.0,15682.653277506966,30181.7,700.0,1996-12-31,60.7,1.0,11660.566666666666,3,34221.0,60.7,19540.523029421023,-4800.0,1.0,-4800.0,-4800.0,0.0,0.0,0.0,10040.333333333334,30121.0,3,21120.8659939249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17460.5,34921.0,34221.0,23702.92641215426,700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.7,60.7,60.7,0.0,60.7,1.0,-4800.0,-4800.0,-4800.0,0.0,-4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6860.566666666666,4.0,0.75,0.25,34221.0,43.11671428571429,0.8642851006557659,0.5,0.0,0.25,0.0,0.0,0.25
50,34392.089473684195,54126.1,900.0,8228.67306698657,30435.0,900.0,1996-12-31,-14.6,1.0,8565.001492537313,67,24195.0,45.8,9020.38208762888,-3826.8999999999987,142.0,-14.6,-23600.0,4247.004814292551,-269.0,0.0,272.1475409836066,33202.0,122,11095.516650730908,-14.600000000000007,-408.8000000000002,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,16255.714285714286,568950.0,24195.0,5519.587865962823,900.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,153.284375,4905.1,222.0,31.978451508587714,45.8,88.0,-3937.599999999999,-346508.79999999993,-14.6,4703.120653402352,-23600.0,54.0,-3646.5,-196911.0,-269.0,3409.214310802583,-7024.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.101492537314,209.0,0.32057416267942584,0.6794258373205742,53226.1,33.81666666666667,0.5622980410559786,0.1674641148325359,0.0,0.42105263157894735,0.2583732057416268,0.0,0.15311004784688995
51,42637.22580645162,64131.5,800.0,13767.784286078077,60583.5,800.0,1996-12-31,-14.6,1.0,11137.546666666667,15,30950.0,76.3,12491.706523236395,-6654.987499999999,16.0,-14.6,-19700.0,7117.564318770384,-2074.0,0.0,3647.277777777778,65651.0,18,17592.133117509744,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,20733.125,165865.0,30950.0,9305.518077808918,800.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,171.17142857142855,1198.1999999999998,240.5,56.10964605976748,76.3,11.0,-8740.345454545457,-96143.80000000002,-14.6,7789.869152734677,-19700.0,5.0,-2067.2,-10336.0,-2057.0,9.311283477587844,-2074.0,0.0,0.0,0.0,0.0,0.0,0.0,4482.559166666668,31.0,0.4838709677419355,0.5161290322580645,63331.5,75.729375,0.9446761731754286,0.25806451612903225,0.0,0.3548387096774194,0.16129032258064516,0.0,0.22580645161290322
53,17425.292307692307,27049.6,700.0,4524.5500962754595,23532.0,700.0,1996-12-31,-14.6,1.0,2131.4333333333334,39,4277.0,14.5,2121.052730719165,-1528.0512820512818,39.0,-14.6,-3750.0,1367.1159067775134,-2851.0,4277.0,-1591.0,-15910.0,10,1305.3688282542132,-14.599999999999996,-218.99999999999994,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,19.0,4277.0,81263.0,4277.0,0.0,4277.0,19.0,61.20526315789474,1162.9,98.0,24.883740199491506,14.5,24.0,-701.2083333333335,-16829.000000000004,-14.6,1110.449622182743,-3750.0,15.0,-2851.0,-42765.0,-2851.0,0.0,-2851.0,0.0,0.0,0.0,0.0,0.0,0.0,603.3820512820516,78.0,0.5,0.5,26349.6,33.61714285714286,0.869957411569857,0.01282051282051282,0.24358974358974358,0.3076923076923077,0.19230769230769232,0.0,0.24358974358974358
54,15664.096629213493,21631.9,1000.0,3571.243870757124,14887.9,1000.0,1996-12-31,-14.6,1.0,1721.0146341463412,41,3421.0,11.9,1685.986030867542,-1159.8666666666663,48.0,-14.6,-8070.0,1408.79047040486,-2280.0,0.0,1363.7837837837837,50460.0,37,2586.959231039999,-14.599999999999996,-233.59999999999994,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000.0,1000.0,1000.0,0.0,1000.0,20.0,3421.0,68420.0,3421.0,0.0,3421.0,20.0,57.080000000000005,1141.6000000000001,81.6,22.38365475073273,11.9,32.0,-599.8,-19193.6,-14.6,1427.4688774642455,-8070.0,16.0,-2280.0,-36480.0,-2280.0,0.0,-2280.0,0.0,0.0,0.0,0.0,0.0,0.0,561.1479674796749,89.0,0.4606741573033708,0.5393258426966292,20631.9,14.8879,0.6882382037638857,0.011235955056179775,0.2247191011235955,0.3595505617977528,0.1797752808988764,0.0,0.2247191011235955
55,17725.196875,23445.0,300.0,5051.813620389335,21688.7,300.0,1996-12-31,-14.6,1.0,2766.8470588235296,17,4629.0,32.4,2294.823713849728,-1689.84,15.0,-14.6,-4300.0,1591.2567040819386,-3086.0,4629.0,-1906.0,-9530.0,5,1774.1420461733046,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300.0,300.0,300.0,0.0,300.0,10.0,4629.0,46290.0,4629.0,0.0,4629.0,6.0,74.39999999999999,446.4,90.5,21.711195268800846,32.4,10.0,-991.7600000000002,-9917.600000000002,-14.6,1521.3261752679982,-4300.0,5.0,-3086.0,-15430.0,-3086.0,0.0,-3086.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.0070588235296,32.0,0.53125,0.46875,23145.0,72.29566666666666,0.9250885050117296,0.03125,0.3125,0.3125,0.15625,0.0,0.1875
56,31509.127672955972,54275.3,900.0,7705.224566461974,29232.6,900.0,1996-12-31,-5800.0,1.0,7775.879999999998,65,21890.0,48.0,8178.118414177707,-5066.108510638296,94.0,-14.6,-23840.0,4336.248494810231,-8080.0,0.0,3296.0135135135133,243905.0,74,11589.253199069546,-14.600000000000007,-394.20000000000016,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,14751.911764705883,501565.0,21890.0,4957.581279565042,900.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,124.74838709677418,3867.2,167.5,24.231066436398567,48.0,67.0,-3851.555223880599,-258054.20000000013,-14.6,4613.211845810721,-23840.0,27.0,-8080.0,-218160.0,-8080.0,0.0,-8080.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.771489361702,159.0,0.4088050314465409,0.5911949685534591,53375.3,32.480666666666664,0.5385985890451088,0.2138364779874214,0.0,0.42138364779874216,0.16981132075471697,0.0,0.1949685534591195
57,44657.94220183484,74238.3,700.0,13177.031639928775,35293.0,700.0,1996-12-31,-14.6,1.0,11569.674358974358,39,31962.0,44.1,12223.050311662408,-5941.771428571428,70.0,-14.6,-22700.0,6644.120854094205,-4107.0,0.0,1567.8,94068.0,60,16474.95321646607,-14.599999999999996,-218.99999999999994,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,22408.4,448168.0,31962.0,6706.253659635045,700.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,160.4894736842105,3049.2999999999997,214.7,40.51652467734398,44.1,55.0,-6442.163636363635,-354318.99999999994,-14.6,7430.782098221277,-22700.0,15.0,-4107.0,-61605.0,-4107.0,0.0,-4107.0,0.0,0.0,0.0,0.0,0.0,0.0,5627.90293040293,109.0,0.3577981651376147,0.6422018348623854,73538.3,50.418571428571425,0.4754015110798604,0.1834862385321101,0.0,0.5045871559633027,0.13761467889908258,0.0,0.1743119266055046
58,15329.457142857142,23816.0,600.0,9195.795252696951,23150.2,600.0,1996-12-31,34.2,1.0,3975.0333333333333,6,5804.0,34.2,2839.066523818466,-700.0,1.0,-700.0,-700.0,0.0,0.0,5804.0,-50.0,-100.0,2,919.2388155425118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,600.0,600.0,0.0,600.0,4.0,5804.0,23216.0,5804.0,0.0,5804.0,1.0,34.2,34.2,34.2,0.0,34.2,1.0,-700.0,-700.0,-700.0,0.0,-700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275.0333333333333,7.0,0.8571428571428571,0.14285714285714285,23216.0,38.583666666666666,0.9720440040309036,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285
59,40433.16313364057,65210.7,600.0,9960.02150088902,43910.2,600.0,1996-12-31,-14.6,1.0,7479.429166666665,72,21424.0,15.2,7805.87083013439,-3411.092413793102,145.0,-14.6,-22880.0,3648.667418084206,-695.0,0.0,471.07142857142856,59355.0,126,9763.334313381734,-14.600000000000007,-423.4000000000002,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,13676.538461538461,533385.0,21424.0,5277.201689921786,600.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,155.57272727272732,5133.9000000000015,212.4,36.73903980038871,15.2,87.0,-3390.154022988506,-294943.4,-14.6,4147.170831066353,-22880.0,58.0,-3442.5,-199665.0,-695.0,2771.4960887894895,-6190.0,0.0,0.0,0.0,0.0,0.0,0.0,4068.336752873563,217.0,0.3317972350230415,0.6682027649769585,64610.7,73.18366666666667,0.67335881994826,0.17972350230414746,0.0,0.4009216589861751,0.2672811059907834,0.0,0.15207373271889402
61,20520.2270408163,31764.7,700.0,4598.368215627779,22193.0,700.0,1996-12-31,-14.6,1.0,2146.9318840579704,69,4019.0,48.9,1971.0319519071843,-991.694488188977,127.0,-14.6,-3680.0,802.3393597125732,-1645.0,4019.0,-1127.15625,-72138.0,64,782.6597553590769,-14.600000000000009,-467.2000000000003,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,36.0,4019.0,144684.0,4019.0,0.0,4019.0,32.0,86.07187499999999,2754.2999999999997,124.6,16.586746251440562,48.9,64.0,-821.8312499999995,-52597.19999999997,-14.6,994.905263875562,-3680.0,63.0,-1164.2539682539682,-73348.0,-668.0,492.3617201733533,-1645.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.2373958689934,196.0,0.3520408163265306,0.6479591836734694,31064.7,31.704285714285714,0.6986686479016014,0.00510204081632653,0.1836734693877551,0.32653061224489793,0.32142857142857145,0.0,0.16326530612244897
62,25276.470689655198,36365.9,1100.0,4569.669172534256,16415.4,1100.0,1996-12-31,-14.6,1.0,2688.47356321839,87,5079.0,74.4,2491.0558270265115,-1499.8731034482769,145.0,-14.6,-6500.0,1232.0447272305303,-2273.0,5079.0,-1915.46875,-122590.0,64,1255.6765452573857,-14.600000000000012,-598.6000000000005,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1100.0,1100.0,1100.0,0.0,1100.0,45.0,5079.0,228555.0,5079.0,0.0,5079.0,41.0,103.46829268292683,4242.2,126.9,13.73498159853864,74.4,104.0,-1195.082692307693,-124288.60000000006,-14.6,1338.0702118111626,-6500.0,41.0,-2273.0,-93193.0,-2273.0,0.0,-2273.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.6004597701133,232.0,0.375,0.625,35265.9,14.923090909090911,0.4513954006363104,0.004310344827586207,0.1939655172413793,0.4482758620689655,0.17672413793103448,0.0,0.17672413793103448
63,3112.0,5624.0,600.0,3552.504468681215,5624.0,600.0,1996-12-12,5024.0,1.0,2812.0,2,5024.0,600.0,3128.240399969286,0.0,0.0,0.0,0.0,0.0,0.0,5024.0,600.0,600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,600.0,600.0,0.0,600.0,1.0,5024.0,5024.0,5024.0,0.0,5024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.0,2.0,1.0,0.0,5024.0,9.373333333333333,1.0,0.5,0.5,0.0,0.0,0.0,0.0
65,32064.18571428571,61585.3,600.0,19556.68758672496,43898.4,600.0,1996-12-31,113.1,1.0,12439.68,5,36885.0,10.3,17261.344314594968,-9150.0,2.0,-500.0,-17800.0,12232.947314527271,0.0,0.0,8755.0,43775.0,5,21790.88800393412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20691.666666666668,62075.0,36885.0,18453.944248678472,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,61.699999999999996,123.39999999999999,113.1,72.69057710597708,10.3,2.0,-9150.0,-18300.0,-500.0,12232.947314527271,-17800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289.6800000000003,7.0,0.7142857142857143,0.2857142857142857,60985.3,73.164,0.7128064651791904,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857
66,66326.38253968251,129812.6,400.0,24032.45206753934,49282.8,400.0,1996-12-31,-100.0,1.0,24285.17200000001,75,67070.0,63.4,25265.275194363272,-15544.780701754386,114.0,-100.0,-60600.0,15732.757883321014,0.0,0.0,356.93277310924367,42475.0,119,35291.47890569868,-100.0,-3300.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,400.0,400.0,400.0,0.0,400.0,37.0,48942.7027027027,1810880.0,67070.0,8877.098968897642,44713.0,37.0,273.18648648648644,10107.899999999998,456.5,84.55543928282978,63.4,114.0,-15544.780701754386,-1772105.0,-100.0,15732.757883321015,-60600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8740.391298245624,189.0,0.3968253968253968,0.6031746031746031,129412.6,123.20700000000001,0.3796457354678976,0.005291005291005291,0.19576719576719576,0.6031746031746031,0.0,0.0,0.19576719576719576
67,52523.24479999999,107069.6,700.0,20955.646998372442,23689.2,700.0,1996-04-30,-14.6,1.0,21979.50810810811,37,62235.0,57.8,23313.946853694182,-8972.186363636361,88.0,-14.6,-41400.0,10476.966546582209,-6393.0,0.0,1391.253164556962,109909.0,79,26152.9039361609,-14.599999999999996,-204.39999999999995,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,18.0,44947.5,809055.0,62235.0,7955.34434681935,41490.0,18.0,193.7111111111111,3486.7999999999997,271.1,52.22932339426027,57.8,60.0,-11563.67333333333,-693820.3999999998,-14.6,11670.369709796887,-41400.0,28.0,-3419.0,-95732.0,-445.0,3028.573359288593,-6393.0,0.0,0.0,0.0,0.0,0.0,0.0,13007.32174447175,125.0,0.296,0.704,106369.6,33.84171428571429,0.22125047632567973,0.008,0.144,0.48,0.224,0.0,0.144
68,56670.75567010301,112710.0,200.0,19642.04951666246,100128.0,200.0,1996-12-31,-100.0,1.0,18981.979591836734,49,53336.0,50.1,19901.234638678616,-5724.062068965517,145.0,-61.0,-38700.0,9240.037973572682,-1705.0,0.0,1175.830357142857,131693.0,112,21954.02769502729,-100.0,-2000.0,20.0,-137.0,-2603.0,19.0,0.0,0.0,0.0,0.0,1,200.0,200.0,200.0,0.0,200.0,24.0,38520.166666666664,924484.0,53336.0,6768.349626509159,35557.0,24.0,226.37500000000003,5433.000000000001,362.1,69.21282395625829,50.1,68.0,-11325.176470588236,-770112.0,-100.0,11089.821202199408,-38700.0,77.0,-777.6233766233767,-59877.0,-61.0,699.9149391732698,-1705.0,0.0,0.0,0.0,0.0,0.0,0.0,13257.917522871217,194.0,0.25257731958762886,0.7474226804123711,112510.0,500.64,0.8883683790258184,0.005154639175257732,0.12371134020618557,0.35051546391752575,0.39690721649484534,0.0,0.12371134020618557
69,33649.563076923085,71708.0,600.0,17484.047806773833,37974.0,600.0,1996-12-31,193.6,1.0,2803.4511111111115,45,43725.0,6.0,7738.768257628782,-4409.8,20.0,-14.6,-20600.0,6719.993385021807,0.0,0.0,847.8372093023256,36457.0,43,10005.35386188013,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3772.939393939394,124507.0,43725.0,8871.86244518095,300.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,137.35833333333332,1648.2999999999997,251.6,76.13481414072292,6.0,20.0,-4409.8,-88196.0,-14.6,6719.993385021807,-20600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1606.3488888888887,65.0,0.6923076923076923,0.3076923076923077,71108.0,63.29,0.5295643442851564,0.5076923076923077,0.0,0.3076923076923077,0.0,0.0,0.18461538461538463
70,33161.13274336284,48087.2,500.0,7209.296747868621,33714.8,500.0,1996-12-31,-14.6,1.0,4695.4632653061235,49,13630.0,24.7,4972.512005084129,-3068.1687500000007,64.0,-14.6,-11400.0,2594.1063551568354,-4150.0,0.0,1925.2,105886.0,55,7174.229749338691,-14.599999999999998,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,8418.0,227286.0,13630.0,3687.2873810932115,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,126.89545454545456,2791.7000000000003,160.1,28.721345592445573,24.7,46.0,-2644.8434782608706,-121662.80000000005,-14.6,2961.3869639187023,-11400.0,18.0,-4150.0,-74700.0,-4150.0,0.0,-4150.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.2945153061228,113.0,0.4336283185840708,0.5663716814159292,47587.2,67.42960000000001,0.7011179690229418,0.23893805309734514,0.0,0.40707964601769914,0.1592920353982301,0.0,0.19469026548672566
71,47027.427697841784,75377.7,700.0,11543.99163810812,50907.9,700.0,1996-12-31,-14.6,1.0,11603.545714285716,70,32576.0,69.3,12128.787536087897,-3660.28846153846,208.0,-14.6,-36320.0,6062.230682495423,-968.0,0.0,660.8516129032258,102432.0,155,13920.533219464045,-14.600000000000007,-438.0000000000002,30.0,-1011.0,-30330.0,30.0,0.0,0.0,0.0,0.0,36,22359.222222222223,804932.0,32576.0,6710.5198568521,700.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,215.1823529411765,7316.200000000001,301.0,42.73402923785634,69.3,90.0,-7004.6444444444405,-630417.9999999997,-14.6,8083.960019013807,-36320.0,117.0,-1089.076923076923,-127422.0,-778.0,308.5550069399172,-1602.0,1.0,-3500.0,-3500.0,-3500.0,0.0,-3500.0,7943.257252747256,278.0,0.2517985611510791,0.7482014388489209,74677.7,72.72557142857143,0.6753708324875926,0.12949640287769784,0.0,0.3237410071942446,0.420863309352518,0.0035971223021582736,0.1223021582733813
72,54186.47999999999,120331.9,1100.0,29114.924259729676,48789.8,1100.0,1996-12-31,-30.0,1.0,18237.045454545456,22,49740.0,15.6,17001.083765698928,-12586.607142857143,28.0,-30.0,-62300.0,18713.411572767774,-7109.0,0.0,2519.6363636363635,83148.0,33,28947.81144773532,-30.0,-150.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,26658.533333333333,399878.0,49740.0,13954.640691830627,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,191.0,1337.0,399.3,119.5201656625358,15.6,18.0,-16969.444444444445,-305450.0,-30.0,22266.93366782504,-62300.0,10.0,-4697.5,-46975.0,-2286.0,2541.9441924986822,-7109.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.438311688313,50.0,0.44,0.56,119231.9,44.35436363636364,0.4054602312437517,0.3,0.0,0.36,0.2,0.0,0.14
73,42345.81972477064,67129.5,400.0,10552.953626295035,45562.0,400.0,1996-12-31,-14.6,1.0,10190.537974683544,79,28666.5,54.2,10674.993731293467,-5463.959712230213,139.0,-14.6,-18500.0,4795.624828201003,-6061.0,0.0,2190.058035714286,245286.5,112,14277.969370211287,-14.600000000000009,-496.4000000000003,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,19468.451219512193,798206.5,28666.5,6227.606278503882,400.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,180.15789473684214,6846.000000000001,237.8,35.073626278344015,54.2,82.0,-6085.565853658532,-499016.3999999997,-14.6,5973.335486094591,-18500.0,34.0,-6061.0,-206074.0,-6061.0,0.0,-6061.0,23.0,-2365.217391304348,-54400.0,-700.0,927.660153118476,-3700.0,4726.578262453331,218.0,0.3623853211009174,0.6376146788990825,66729.5,113.905,0.6787180002830351,0.18807339449541285,0.0,0.3761467889908257,0.1559633027522936,0.10550458715596331,0.1743119266055046
75,25922.575903614437,49848.3,700.0,7776.322458256096,33459.9,700.0,1996-12-31,-14.6,1.0,6672.44411764706,34,18825.0,47.9,7009.992912467397,-3947.004081632654,49.0,-14.6,-16600.0,4098.019008514926,-3369.0,0.0,1684.3023255813953,72425.0,43,10289.208377006982,-14.599999999999996,-175.19999999999996,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,12512.5,225225.0,18825.0,4318.541165036828,700.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,102.38125,1638.1,139.6,24.88944136911607,47.9,37.0,-4134.464864864866,-152975.20000000004,-14.6,4716.375633907897,-16600.0,12.0,-3369.0,-40428.0,-3369.0,0.0,-3369.0,0.0,0.0,0.0,0.0,0.0,0.0,2725.440036014406,83.0,0.40963855421686746,0.5903614457831325,49148.3,47.79985714285714,0.6712345255505203,0.21686746987951808,0.0,0.4457831325301205,0.14457831325301204,0.0,0.1927710843373494
76,29628.496774193558,44113.4,200.0,8599.73671242261,30769.2,200.0,1996-12-31,-14.6,1.0,4290.950000000001,18,11720.0,48.3,4596.333251785665,-3574.446153846154,13.0,-14.6,-8800.0,2683.185024249907,-5208.0,0.0,2533.6111111111113,45605.0,18,6624.536877387677,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6945.909090909091,76405.0,11720.0,3996.992130453735,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,118.87142857142858,832.1,148.4,33.48002958410254,48.3,10.0,-3084.3799999999997,-30843.799999999996,-14.6,2905.677194657995,-8800.0,3.0,-5208.0,-15624.0,-5208.0,0.0,-5208.0,0.0,0.0,0.0,0.0,0.0,0.0,716.5038461538466,31.0,0.5806451612903226,0.41935483870967744,43913.4,153.846,0.6975023462258634,0.3548387096774194,0.0,0.3225806451612903,0.0967741935483871,0.0,0.22580645161290322
